alternative_id,sub_code,raw_score,raw_score_source,raw_score_scale,is_imputed,processed_score,normalized_score,normalization_scheme
A27,S48,0.427550422924187,Alternative_Scores,continuous_numeric,0,0.427550422924187,0.6104368398269081,minmax_by_subcriterion
A28,S48,0.4087329367809366,Alternative_Scores,continuous_numeric,0,0.4087329367809366,0.571084652981534,minmax_by_subcriterion
A29,S48,0.3974608313412867,Alternative_Scores,continuous_numeric,0,0.3974608313412867,0.5475117912281073,minmax_by_subcriterion
A30,S48,0.2913347524253754,Alternative_Scores,continuous_numeric,0,0.2913347524253754,0.3255749578555027,minmax_by_subcriterion
A31,S48,0.3858959731538313,Alternative_Scores,continuous_numeric,0,0.3858959731538313,0.5233267084402963,minmax_by_subcriterion
A32,S48,0.2403662023856267,Alternative_Scores,continuous_numeric,0,0.2403662023856267,0.21898665540462414,minmax_by_subcriterion
A33,S48,0.5371897198897326,Alternative_Scores,continuous_numeric,0,0.5371897198897326,0.8397207126534166,minmax_by_subcriterion
A34,S48,0.3505562906273789,Alternative_Scores,continuous_numeric,0,0.3505562906273789,0.44942237396913837,minmax_by_subcriterion
A35,S48,0.3323496491346929,Alternative_Scores,continuous_numeric,0,0.3323496491346929,0.4113476198605025,minmax_by_subcriterion
A36,S48,0.3056794641412653,Alternative_Scores,continuous_numeric,0,0.3056794641412653,0.3555734269065457,minmax_by_subcriterion
A37,S48,0.4188466877589327,Alternative_Scores,continuous_numeric,0,0.4188466877589327,0.5922350986448853,minmax_by_subcriterion
A38,S48,0.2643191232058526,Alternative_Scores,continuous_numeric,0,0.2643191232058526,0.2690783524801169,minmax_by_subcriterion
A39,S48,0.321576539494105,Alternative_Scores,continuous_numeric,0,0.321576539494105,0.3888182862260956,minmax_by_subcriterion
A40,S48,0.3747508919679582,Alternative_Scores,continuous_numeric,0,0.3747508919679582,0.5000194869605208,minmax_by_subcriterion
A41,S48,0.3921907646502332,Alternative_Scores,continuous_numeric,0,0.3921907646502332,0.5364907309475179,minmax_by_subcriterion
A42,S48,0.3591256046246795,Alternative_Scores,continuous_numeric,0,0.3591256046246795,0.4673430060339803,minmax_by_subcriterion
A43,S48,0.2752684683231483,Alternative_Scores,continuous_numeric,0,0.2752684683231483,0.29197623966920117,minmax_by_subcriterion
A44,S48,0.3589900668604655,Alternative_Scores,continuous_numeric,0,0.3589900668604655,0.4670595618278121,minmax_by_subcriterion
A45,S48,0.2692405079631292,Alternative_Scores,continuous_numeric,0,0.2692405079631292,0.2793702294626219,minmax_by_subcriterion
A46,S48,0.346493009306973,Alternative_Scores,continuous_numeric,0,0.346493009306973,0.4409250112231966,minmax_by_subcriterion
A47,S48,0.3037369803550287,Alternative_Scores,continuous_numeric,0,0.3037369803550287,0.35151119540983167,minmax_by_subcriterion
A48,S48,0.3789715645627817,Alternative_Scores,continuous_numeric,0,0.3789715645627817,0.5088459952039835,minmax_by_subcriterion
A49,S48,0.3916025193666007,Alternative_Scores,continuous_numeric,0,0.3916025193666007,0.53526055927973,minmax_by_subcriterion
A50,S48,0.5816309739877958,Alternative_Scores,continuous_numeric,0,0.5816309739877958,0.932658766206177,minmax_by_subcriterion
A51,S48,0.3637184333355331,Alternative_Scores,continuous_numeric,0,0.3637184333355331,0.47694778810754856,minmax_by_subcriterion
A52,S48,0.3611231104931932,Alternative_Scores,continuous_numeric,0,0.3611231104931932,0.4715203028080596,minmax_by_subcriterion
A53,S48,0.2955531570258814,Alternative_Scores,continuous_numeric,0,0.2955531570258814,0.3343967231415127,minmax_by_subcriterion
A54,S48,0.1732918126962718,Alternative_Scores,continuous_numeric,0,0.1732918126962718,0.07871691397895057,minmax_by_subcriterion
A55,S48,0.382130688966941,Alternative_Scores,continuous_numeric,0,0.382130688966941,0.515452534083506,minmax_by_subcriterion
A56,S48,0.352330075157344,Alternative_Scores,continuous_numeric,0,0.352330075157344,0.45313181207979997,minmax_by_subcriterion
A57,S48,0.3845906968700004,Alternative_Scores,continuous_numeric,0,0.3845906968700004,0.5205970411608775,minmax_by_subcriterion
A58,S48,0.296033866689816,Alternative_Scores,continuous_numeric,0,0.296033866689816,0.3354020102648576,minmax_by_subcriterion
A59,S48,0.553348581729465,Alternative_Scores,continuous_numeric,0,0.553348581729465,0.8735130346184745,minmax_by_subcriterion
A60,S48,0.4874321874808019,Alternative_Scores,continuous_numeric,0,0.4874321874808019,0.7356649584780197,minmax_by_subcriterion
A61,S48,0.3841197437858774,Alternative_Scores,continuous_numeric,0,0.3841197437858774,0.5196121575467363,minmax_by_subcriterion
A62,S48,0.3748223677736864,Alternative_Scores,continuous_numeric,0,0.3748223677736864,0.5001689611910598,minmax_by_subcriterion
A63,S48,0.4415575611805606,Alternative_Scores,continuous_numeric,0,0.4415575611805606,0.6397293562468823,minmax_by_subcriterion
A64,S48,0.325876964984087,Alternative_Scores,continuous_numeric,0,0.325876964984087,0.39781157821568924,minmax_by_subcriterion
A65,S48,0.3706504367492371,Alternative_Scores,continuous_numeric,0,0.3706504367492371,0.49144438406474533,minmax_by_subcriterion
A66,S48,0.4532081956146854,Alternative_Scores,continuous_numeric,0,0.4532081956146854,0.6640938191527461,minmax_by_subcriterion
A67,S48,0.4314781156213971,Alternative_Scores,continuous_numeric,0,0.4314781156213971,0.6186506520075145,minmax_by_subcriterion
A68,S48,0.3115207772891062,Alternative_Scores,continuous_numeric,0,0.3115207772891062,0.3677891099508309,minmax_by_subcriterion
A69,S48,0.2686693175202726,Alternative_Scores,continuous_numeric,0,0.2686693175202726,0.27817572383841305,minmax_by_subcriterion
A70,S48,0.3958864414182521,Alternative_Scores,continuous_numeric,0,0.3958864414182521,0.5442193383495938,minmax_by_subcriterion
A71,S48,0.6138323034530123,Alternative_Scores,continuous_numeric,0,0.6138323034530123,1.0,minmax_by_subcriterion
A72,S48,0.4404989743923705,Alternative_Scores,continuous_numeric,0,0.4404989743923705,0.6375155799345856,minmax_by_subcriterion
A73,S48,0.6008121171733852,Alternative_Scores,continuous_numeric,0,0.6008121171733852,0.9727714531400761,minmax_by_subcriterion
A74,S48,0.3707302128052709,Alternative_Scores,continuous_numeric,0,0.3707302128052709,0.4916112162462031,minmax_by_subcriterion
A75,S48,0.4534283096980559,Alternative_Scores,continuous_numeric,0,0.4534283096980559,0.6645541341209706,minmax_by_subcriterion
A76,S48,0.3478187550479547,Alternative_Scores,continuous_numeric,0,0.3478187550479547,0.44369748538427267,minmax_by_subcriterion
A77,S48,0.4446543914600545,Alternative_Scores,continuous_numeric,0,0.4446543914600545,0.6462056221444272,minmax_by_subcriterion
A78,S48,0.3331902884175702,Alternative_Scores,continuous_numeric,0,0.3331902884175702,0.4131056120746333,minmax_by_subcriterion
A79,S48,0.2630993451297552,Alternative_Scores,continuous_numeric,0,0.2630993451297552,0.26652748386806835,minmax_by_subcriterion
A80,S48,0.3278777881176483,Alternative_Scores,continuous_numeric,0,0.3278777881176483,0.40199581224126824,minmax_by_subcriterion
A81,S48,0.1356508438764549,Alternative_Scores,continuous_numeric,0,0.1356508438764549,0.0,minmax_by_subcriterion
A82,S48,0.314200888857657,Alternative_Scores,continuous_numeric,0,0.314200888857657,0.3733939102099713,minmax_by_subcriterion
A83,S48,0.3080502139000368,Alternative_Scores,continuous_numeric,0,0.3080502139000368,0.36053127232546023,minmax_by_subcriterion
A84,S48,0.3950197892109948,Alternative_Scores,continuous_numeric,0,0.3950197892109948,0.5424069464429216,minmax_by_subcriterion
A85,S48,0.3488405035344227,Alternative_Scores,continuous_numeric,0,0.3488405035344227,0.4458342233652325,minmax_by_subcriterion
A86,S48,0.5817593431883952,Alternative_Scores,continuous_numeric,0,0.5817593431883952,0.9329272191083724,minmax_by_subcriterion
A87,S48,0.4232753370946895,Alternative_Scores,continuous_numeric,0,0.4232753370946895,0.6014965395624786,minmax_by_subcriterion
A88,S48,0.2464889672039621,Alternative_Scores,continuous_numeric,0,0.2464889672039621,0.23179092603393142,minmax_by_subcriterion
A89,S48,0.2899271137083821,Alternative_Scores,continuous_numeric,0,0.2899271137083821,0.3226312244906839,minmax_by_subcriterion
A90,S48,0.4131680993127372,Alternative_Scores,continuous_numeric,0,0.4131680993127372,0.5803597146615246,minmax_by_subcriterion
A91,S48,0.2666269351029953,Alternative_Scores,continuous_numeric,0,0.2666269351029953,0.27390457869806,minmax_by_subcriterion
A92,S48,0.5854384944975942,Alternative_Scores,continuous_numeric,0,0.5854384944975942,0.9406212675402313,minmax_by_subcriterion
A93,S48,0.4587327724874744,Alternative_Scores,continuous_numeric,0,0.4587327724874744,0.675647125459689,minmax_by_subcriterion
A94,S48,0.32550636212661,Alternative_Scores,continuous_numeric,0,0.32550636212661,0.3970365526473512,minmax_by_subcriterion
A95,S48,0.1767534024008771,Alternative_Scores,continuous_numeric,0,0.1767534024008771,0.08595598532996163,minmax_by_subcriterion
A96,S48,0.52095018705985,Alternative_Scores,continuous_numeric,0,0.52095018705985,0.8057596869702728,minmax_by_subcriterion
A97,S48,0.3689725608822947,Alternative_Scores,continuous_numeric,0,0.3689725608822947,0.4879355155518837,minmax_by_subcriterion
A98,S48,0.4553753224775335,Alternative_Scores,continuous_numeric,0,0.4553753224775335,0.6686258369034283,minmax_by_subcriterion
A99,S48,0.1506577154553273,Alternative_Scores,continuous_numeric,0,0.1506577154553273,0.03138321505012216,minmax_by_subcriterion
A100,S48,0.384951046849362,Alternative_Scores,continuous_numeric,0,0.384951046849362,0.5213506253330464,minmax_by_subcriterion
A101,S48,0.3154948723758049,Alternative_Scores,continuous_numeric,0,0.3154948723758049,0.3760999614217723,minmax_by_subcriterion
A102,S48,0.3476388594546016,Alternative_Scores,continuous_numeric,0,0.3476388594546016,0.4433212775875246,minmax_by_subcriterion
A103,S48,0.3486200033941637,Alternative_Scores,continuous_numeric,0,0.3486200033941637,0.4453731010530997,minmax_by_subcriterion
A104,S48,0.368774287529439,Alternative_Scores,continuous_numeric,0,0.368774287529439,0.4875208751494071,minmax_by_subcriterion
A105,S48,0.2134119439104706,Alternative_Scores,continuous_numeric,0,0.2134119439104706,0.16261839198632932,minmax_by_subcriterion
A106,S48,0.2627624820366815,Alternative_Scores,continuous_numeric,0,0.2627624820366815,0.26582301679531317,minmax_by_subcriterion
A107,S48,0.4128496959445531,Alternative_Scores,continuous_numeric,0,0.4128496959445531,0.5796938516051319,minmax_by_subcriterion
A108,S48,0.3889794810482505,Alternative_Scores,continuous_numeric,0,0.3889794810482505,0.5297751138158407,minmax_by_subcriterion
A109,S48,0.5618028039207665,Alternative_Scores,continuous_numeric,0,0.5618028039207665,0.8911929802165075,minmax_by_subcriterion
A110,S48,0.2310840863322297,Alternative_Scores,continuous_numeric,0,0.2310840863322297,0.1995753715342362,minmax_by_subcriterion
A111,S48,0.1999691136039063,Alternative_Scores,continuous_numeric,0,0.1999691136039063,0.1345059881334733,minmax_by_subcriterion
A112,S48,0.4521821693766317,Alternative_Scores,continuous_numeric,0,0.4521821693766317,0.6619481352967425,minmax_by_subcriterion
A113,S48,0.4091554364875177,Alternative_Scores,continuous_numeric,0,0.4091554364875177,0.5719682081636089,minmax_by_subcriterion
A114,S48,0.2862679806839105,Alternative_Scores,continuous_numeric,0,0.2862679806839105,0.31497903942329997,minmax_by_subcriterion
A115,S48,0.528151715574005,Alternative_Scores,continuous_numeric,0,0.528151715574005,0.8208199289974986,minmax_by_subcriterion
A116,S48,0.3359801917311107,Alternative_Scores,continuous_numeric,0,0.3359801917311107,0.41894001501449435,minmax_by_subcriterion
A117,S48,0.4071893361305003,Alternative_Scores,continuous_numeric,0,0.4071893361305003,0.5678565883639655,minmax_by_subcriterion
A118,S48,0.2950518891650393,Alternative_Scores,continuous_numeric,0,0.2950518891650393,0.33334844355893334,minmax_by_subcriterion
A119,S48,0.4433419881329129,Alternative_Scores,continuous_numeric,0,0.4433419881329129,0.6434610503906338,minmax_by_subcriterion
A120,S48,0.4944355248888516,Alternative_Scores,continuous_numeric,0,0.4944355248888516,0.7503107321018054,minmax_by_subcriterion
A121,S48,0.3358428974700628,Alternative_Scores,continuous_numeric,0,0.3358428974700628,0.4186528975232192,minmax_by_subcriterion
A122,S48,0.4234972936434226,Alternative_Scores,continuous_numeric,0,0.4234972936434226,0.6019607075980392,minmax_by_subcriterion
A123,S48,0.4804648406385746,Alternative_Scores,continuous_numeric,0,0.4804648406385746,0.7210944503525121,minmax_by_subcriterion
A124,S48,0.5405264102650833,Alternative_Scores,continuous_numeric,0,0.5405264102650833,0.8466985874926155,minmax_by_subcriterion
A125,S48,0.2741802948762686,Alternative_Scores,continuous_numeric,0,0.2741802948762686,0.28970059006989785,minmax_by_subcriterion
A126,S48,0.3472018725462305,Alternative_Scores,continuous_numeric,0,0.3472018725462305,0.4424074259531303,minmax_by_subcriterion
A127,S48,0.433705927032888,Alternative_Scores,continuous_numeric,0,0.433705927032888,0.6233095767041427,minmax_by_subcriterion
A128,S48,0.1955739204141906,Alternative_Scores,continuous_numeric,0,0.1955739204141906,0.12531451259277013,minmax_by_subcriterion
A129,S48,0.2413352116335623,Alternative_Scores,continuous_numeric,0,0.2413352116335623,0.22101310211963,minmax_by_subcriterion
A130,S48,0.1676071463927306,Alternative_Scores,continuous_numeric,0,0.1676071463927306,0.06682881963799658,minmax_by_subcriterion
A131,S48,0.3182639955990408,Alternative_Scores,continuous_numeric,0,0.3182639955990408,0.3818909078664295,minmax_by_subcriterion
A132,S48,0.4131791767714616,Alternative_Scores,continuous_numeric,0,0.4131791767714616,0.5803828804671044,minmax_by_subcriterion
A133,S48,0.4678986429293663,Alternative_Scores,continuous_numeric,0,0.4678986429293663,0.6948153099602099,minmax_by_subcriterion
A134,S48,0.3858984744434128,Alternative_Scores,continuous_numeric,0,0.3858984744434128,0.5233319392779445,minmax_by_subcriterion
A135,S48,0.5233202980437072,Alternative_Scores,continuous_numeric,0,0.5233202980437072,0.81071619654711,minmax_by_subcriterion
A136,S48,0.2133924485867371,Alternative_Scores,continuous_numeric,0,0.2133924485867371,0.16257762226733857,minmax_by_subcriterion
A137,S48,0.2844138147644835,Alternative_Scores,continuous_numeric,0,0.2844138147644835,0.3111015032238227,minmax_by_subcriterion
A138,S48,0.3215311897098564,Alternative_Scores,continuous_numeric,0,0.3215311897098564,0.3887234482031226,minmax_by_subcriterion
A139,S48,0.3297604700892116,Alternative_Scores,continuous_numeric,0,0.3297604700892116,0.4059329828150301,minmax_by_subcriterion
A140,S48,0.3846886543715236,Alternative_Scores,continuous_numeric,0,0.3846886543715236,0.5208018954051427,minmax_by_subcriterion
A141,S48,0.1598514975480051,Alternative_Scores,continuous_numeric,0,0.1598514975480051,0.05060976996678316,minmax_by_subcriterion
A142,S48,0.3772720328650082,Alternative_Scores,continuous_numeric,0,0.3772720328650082,0.5052918387980064,minmax_by_subcriterion
A143,S48,0.1525594749080685,Alternative_Scores,continuous_numeric,0,0.1525594749080685,0.03536028152698906,minmax_by_subcriterion
A144,S48,0.4892130114684613,Alternative_Scores,continuous_numeric,0,0.4892130114684613,0.7393891178990821,minmax_by_subcriterion
A145,S48,0.4313474560339533,Alternative_Scores,continuous_numeric,0,0.4313474560339533,0.6183774093193528,minmax_by_subcriterion
A146,S48,0.2238286532361671,Alternative_Scores,continuous_numeric,0,0.2238286532361671,0.18440240120935686,minmax_by_subcriterion
A147,S48,0.2605902083706349,Alternative_Scores,continuous_numeric,0,0.2605902083706349,0.26128023575990833,minmax_by_subcriterion
A148,S48,0.3565780298457168,Alternative_Scores,continuous_numeric,0,0.3565780298457168,0.462015374173852,minmax_by_subcriterion
A149,S48,0.3318528601716454,Alternative_Scores,continuous_numeric,0,0.3318528601716454,0.4103087068012479,minmax_by_subcriterion
A150,S48,0.4129936367291359,Alternative_Scores,continuous_numeric,0,0.4129936367291359,0.5799948686807631,minmax_by_subcriterion
A151,S48,0.1855266678710966,Alternative_Scores,continuous_numeric,0,0.1855266678710966,0.10430313220175469,minmax_by_subcriterion
A1,S53,0.417287643578284,Alternative_Scores,continuous_numeric,0,0.417287643578284,0.5440194340427235,minmax_by_subcriterion
A2,S53,0.4113237196288022,Alternative_Scores,continuous_numeric,0,0.4113237196288022,0.5321243399612487,minmax_by_subcriterion
A3,S53,0.4007414554616384,Alternative_Scores,continuous_numeric,0,0.4007414554616384,0.5110179293279664,minmax_by_subcriterion
A4,S53,0.3171969709296363,Alternative_Scores,continuous_numeric,0,0.3171969709296363,0.3443877858327923,minmax_by_subcriterion
A5,S53,0.4092109455954002,Alternative_Scores,continuous_numeric,0,0.4092109455954002,0.5279103952307168,minmax_by_subcriterion
A6,S53,0.3409013219027317,Alternative_Scores,continuous_numeric,0,0.3409013219027317,0.39166630369346384,minmax_by_subcriterion
A7,S53,0.4615590332235011,Alternative_Scores,continuous_numeric,0,0.4615590332235011,0.6323190752534786,minmax_by_subcriterion
A8,S53,0.2826139613952481,Alternative_Scores,continuous_numeric,0,0.2826139613952481,0.2754116963459669,minmax_by_subcriterion
A9,S53,0.4006829128124018,Alternative_Scores,continuous_numeric,0,0.4006829128124018,0.5109011655452043,minmax_by_subcriterion
A10,S53,0.4642866384338309,Alternative_Scores,continuous_numeric,0,0.4642866384338309,0.6377593056904902,minmax_by_subcriterion
A11,S53,0.4887662135733535,Alternative_Scores,continuous_numeric,0,0.4887662135733535,0.6865840143597627,minmax_by_subcriterion
A12,S53,0.4354748931557609,Alternative_Scores,continuous_numeric,0,0.4354748931557609,0.58029404898414,minmax_by_subcriterion
A13,S53,0.3664577135140059,Alternative_Scores,continuous_numeric,0,0.3664577135140059,0.44263873143971755,minmax_by_subcriterion
A14,S53,0.36522579049293,Alternative_Scores,continuous_numeric,0,0.36522579049293,0.44018165110788243,minmax_by_subcriterion
A15,S53,0.4752905214289841,Alternative_Scores,continuous_numeric,0,0.4752905214289841,0.6597066384528837,minmax_by_subcriterion
A16,S53,0.3040190215873825,Alternative_Scores,continuous_numeric,0,0.3040190215873825,0.31810426032931327,minmax_by_subcriterion
A17,S53,0.3800715500081938,Alternative_Scores,continuous_numeric,0,0.3800715500081938,0.4697916373586884,minmax_by_subcriterion
A18,S53,0.3514419757733205,Alternative_Scores,continuous_numeric,0,0.3514419757733205,0.4126897222569763,minmax_by_subcriterion
A19,S53,0.2479695364653066,Alternative_Scores,continuous_numeric,0,0.2479695364653066,0.2063131133608431,minmax_by_subcriterion
A20,S53,0.4955038310313872,Alternative_Scores,continuous_numeric,0,0.4955038310313872,0.7000222463404471,minmax_by_subcriterion
A21,S53,0.2610075570130154,Alternative_Scores,continuous_numeric,0,0.2610075570130154,0.23231754976293204,minmax_by_subcriterion
A22,S53,0.5688186256188545,Alternative_Scores,continuous_numeric,0,0.5688186256188545,0.8462491913130902,minmax_by_subcriterion
A23,S53,0.2818929888273556,Alternative_Scores,continuous_numeric,0,0.2818929888273556,0.2739737107851368,minmax_by_subcriterion
A24,S53,0.3249010140620017,Alternative_Scores,continuous_numeric,0,0.3249010140620017,0.3597535615608995,minmax_by_subcriterion
A25,S53,0.4858538388832693,Alternative_Scores,continuous_numeric,0,0.4858538388832693,0.680775259715588,minmax_by_subcriterion
A26,S53,0.4262280740744427,Alternative_Scores,continuous_numeric,0,0.4262280740744427,0.5618511942699698,minmax_by_subcriterion
A27,S53,0.3825178854690134,Alternative_Scores,continuous_numeric,0,0.3825178854690134,0.4746708730276517,minmax_by_subcriterion
A28,S53,0.4589843043403958,Alternative_Scores,continuous_numeric,0,0.4589843043403958,0.6271837578754815,minmax_by_subcriterion
A29,S53,0.2849664124029014,Alternative_Scores,continuous_numeric,0,0.2849664124029014,0.2801036787211826,minmax_by_subcriterion
A30,S53,0.3239957017076053,Alternative_Scores,continuous_numeric,0,0.3239957017076053,0.3579479088195357,minmax_by_subcriterion
A31,S53,0.3272105690683038,Alternative_Scores,continuous_numeric,0,0.3272105690683038,0.36435998751787213,minmax_by_subcriterion
A32,S53,0.3697711810210314,Alternative_Scores,continuous_numeric,0,0.3697711810210314,0.4492474689195779,minmax_by_subcriterion
A33,S53,0.4594685370269123,Alternative_Scores,continuous_numeric,0,0.4594685370269123,0.6281495638468907,minmax_by_subcriterion
A34,S53,0.3869327495070752,Alternative_Scores,continuous_numeric,0,0.3869327495070752,0.48347635470959477,minmax_by_subcriterion
A35,S53,0.3046477320915414,Alternative_Scores,continuous_numeric,0,0.3046477320915414,0.31935822846511275,minmax_by_subcriterion
A36,S53,0.2644466200198037,Alternative_Scores,continuous_numeric,0,0.2644466200198037,0.23917678847294602,minmax_by_subcriterion
A37,S53,0.3662534298063622,Alternative_Scores,continuous_numeric,0,0.3662534298063622,0.44223128594874256,minmax_by_subcriterion
A38,S53,0.3532046577569783,Alternative_Scores,continuous_numeric,0,0.3532046577569783,0.4162054055904554,minmax_by_subcriterion
A39,S53,0.3087329985536127,Alternative_Scores,continuous_numeric,0,0.3087329985536127,0.32750632514204187,minmax_by_subcriterion
A40,S53,0.4439142715040759,Alternative_Scores,continuous_numeric,0,0.4439142715040759,0.5971264566896555,minmax_by_subcriterion
A41,S53,0.4090245473098054,Alternative_Scores,continuous_numeric,0,0.4090245473098054,0.52753862235726,minmax_by_subcriterion
A42,S53,0.2842151881872054,Alternative_Scores,continuous_numeric,0,0.2842151881872054,0.2786053560065273,minmax_by_subcriterion
A43,S53,0.2949098961306323,Alternative_Scores,continuous_numeric,0,0.2949098961306323,0.2999360366521128,minmax_by_subcriterion
A44,S53,0.3944234773115871,Alternative_Scores,continuous_numeric,0,0.3944234773115871,0.4984166713078855,minmax_by_subcriterion
A45,S53,0.14452893234422,Alternative_Scores,continuous_numeric,0,0.14452893234422,0.0,minmax_by_subcriterion
A46,S53,0.3273779278054037,Alternative_Scores,continuous_numeric,0,0.3273779278054037,0.3646937858593706,minmax_by_subcriterion
A47,S53,0.3298292885517854,Alternative_Scores,continuous_numeric,0,0.3298292885517854,0.3695830445006344,minmax_by_subcriterion
A48,S53,0.407586996123404,Alternative_Scores,continuous_numeric,0,0.407586996123404,0.5246714150028359,minmax_by_subcriterion
A49,S53,0.3252890581738198,Alternative_Scores,continuous_numeric,0,0.3252890581738198,0.3605275186497117,minmax_by_subcriterion
A50,S53,0.5502353544397488,Alternative_Scores,continuous_numeric,0,0.5502353544397488,0.8091847081155431,minmax_by_subcriterion
A51,S53,0.5427608593452182,Alternative_Scores,continuous_numeric,0,0.5427608593452182,0.7942767677873157,minmax_by_subcriterion
A52,S53,0.2974256374910929,Alternative_Scores,continuous_numeric,0,0.2974256374910929,0.3049537029437724,minmax_by_subcriterion
A53,S53,0.4034157193068436,Alternative_Scores,continuous_numeric,0,0.4034157193068436,0.5163517699850334,minmax_by_subcriterion
A54,S53,0.2861374808813522,Alternative_Scores,continuous_numeric,0,0.2861374808813522,0.2824393841803765,minmax_by_subcriterion
A55,S53,0.2992453734054683,Alternative_Scores,continuous_numeric,0,0.2992453734054683,0.3085831807990046,minmax_by_subcriterion
A56,S53,0.3682324530640426,Alternative_Scores,continuous_numeric,0,0.3682324530640426,0.4461784636859067,minmax_by_subcriterion
A57,S53,0.4349205032860802,Alternative_Scores,continuous_numeric,0,0.4349205032860802,0.5791883139490309,minmax_by_subcriterion
A58,S53,0.2737619058715068,Alternative_Scores,continuous_numeric,0,0.2737619058715068,0.2577562007089898,minmax_by_subcriterion
A59,S53,0.4663913506077435,Alternative_Scores,continuous_numeric,0,0.4663913506077435,0.6419571709777044,minmax_by_subcriterion
A60,S53,0.4240457153867025,Alternative_Scores,continuous_numeric,0,0.4240457153867025,0.5574984623890663,minmax_by_subcriterion
A61,S53,0.29390012093939,Alternative_Scores,continuous_numeric,0,0.29390012093939,0.2979220319460318,minmax_by_subcriterion
A62,S53,0.4101906674578049,Alternative_Scores,continuous_numeric,0,0.4101906674578049,0.5298644583317383,minmax_by_subcriterion
A63,S53,0.4294144328124856,Alternative_Scores,continuous_numeric,0,0.4294144328124856,0.5682064122920978,minmax_by_subcriterion
A64,S53,0.304351673382505,Alternative_Scores,continuous_numeric,0,0.304351673382505,0.3187677369988469,minmax_by_subcriterion
A65,S53,0.4255555180908098,Alternative_Scores,continuous_numeric,0,0.4255555180908098,0.560509775974207,minmax_by_subcriterion
A66,S53,0.3952480058053885,Alternative_Scores,continuous_numeric,0,0.3952480058053885,0.5000611999923058,minmax_by_subcriterion
A67,S53,0.4171210504701326,Alternative_Scores,continuous_numeric,0,0.4171210504701326,0.5436871627542944,minmax_by_subcriterion
A68,S53,0.2998260385652887,Alternative_Scores,continuous_numeric,0,0.2998260385652887,0.3097413221107325,minmax_by_subcriterion
A69,S53,0.3994749666967765,Alternative_Scores,continuous_numeric,0,0.3994749666967765,0.508491907343318,minmax_by_subcriterion
A70,S53,0.392077592828268,Alternative_Scores,continuous_numeric,0,0.392077592828268,0.4937377859180446,minmax_by_subcriterion
A71,S53,0.5846179041086803,Alternative_Scores,continuous_numeric,0,0.5846179041086803,0.8777609787952602,minmax_by_subcriterion
A72,S53,0.414314189735668,Alternative_Scores,continuous_numeric,0,0.414314189735668,0.5380888565396496,minmax_by_subcriterion
A73,S53,0.6459057107565948,Alternative_Scores,continuous_numeric,0,0.6459057107565948,1.0,minmax_by_subcriterion
A74,S53,0.3074127623364272,Alternative_Scores,continuous_numeric,0,0.3074127623364272,0.3248731034332782,minmax_by_subcriterion
A75,S53,0.3816769434539435,Alternative_Scores,continuous_numeric,0,0.3816769434539435,0.47299360744360774,minmax_by_subcriterion
A76,S53,0.4472642992540086,Alternative_Scores,continuous_numeric,0,0.4472642992540086,0.6038081138668002,minmax_by_subcriterion
A77,S53,0.5599090088680576,Alternative_Scores,continuous_numeric,0,0.5599090088680576,0.8284788893477508,minmax_by_subcriterion
A78,S53,0.340703528457278,Alternative_Scores,continuous_numeric,0,0.340703528457278,0.39127180308240644,minmax_by_subcriterion
A79,S53,0.3548368815912316,Alternative_Scores,continuous_numeric,0,0.3548368815912316,0.4194608891001261,minmax_by_subcriterion
A80,S53,0.3351590177192283,Alternative_Scores,continuous_numeric,0,0.3351590177192283,0.38021323201015494,minmax_by_subcriterion
A81,S53,0.1652419211413996,Alternative_Scores,continuous_numeric,0,0.1652419211413996,0.04131222204340599,minmax_by_subcriterion
A82,S53,0.3700436801739324,Alternative_Scores,continuous_numeric,0,0.3700436801739324,0.44979097066244655,minmax_by_subcriterion
A83,S53,0.3065668542649462,Alternative_Scores,continuous_numeric,0,0.3065668542649462,0.32318593300994974,minmax_by_subcriterion
A84,S53,0.4137966799013803,Alternative_Scores,continuous_numeric,0,0.4137966799013803,0.5370566790304989,minmax_by_subcriterion
A85,S53,0.3020896261446656,Alternative_Scores,continuous_numeric,0,0.3020896261446656,0.3142560656665562,minmax_by_subcriterion
A86,S53,0.5480125277595777,Alternative_Scores,continuous_numeric,0,0.5480125277595777,0.8047512624996337,minmax_by_subcriterion
A87,S53,0.4213992402761019,Alternative_Scores,continuous_numeric,0,0.4213992402761019,0.5522200465857243,minmax_by_subcriterion
A88,S53,0.396239026597392,Alternative_Scores,continuous_numeric,0,0.396239026597392,0.5020377988989038,minmax_by_subcriterion
A89,S53,0.3228720982617472,Alternative_Scores,continuous_numeric,0,0.3228720982617472,0.35570687274798884,minmax_by_subcriterion
A90,S53,0.4224148089697649,Alternative_Scores,continuous_numeric,0,0.4224148089697649,0.5542456064787827,minmax_by_subcriterion
A91,S53,0.281284360311026,Alternative_Scores,continuous_numeric,0,0.281284360311026,0.2727597963348967,minmax_by_subcriterion
A92,S53,0.4792126979523134,Alternative_Scores,continuous_numeric,0,0.4792126979523134,0.6675294509408275,minmax_by_subcriterion
A93,S53,0.5424195212143506,Alternative_Scores,continuous_numeric,0,0.5424195212143506,0.7935959661515708,minmax_by_subcriterion
A94,S53,0.4205009140519655,Alternative_Scores,continuous_numeric,0,0.4205009140519655,0.550428327737115,minmax_by_subcriterion
